rn,SQLDATE,MonthYear,EventCode,SOURCEURL,IsRootEvent,Actor1Name,Actor1CountryCode,Actor2Name,Actor2CountryCode,NumMentions,NumSources,NumArticles
157,20150309,201503,012,http://brownfieldagnews.com/2015/03/08/avian-influenza-confirmed-missouri-turkey-flock/,1,MISSOURI,USA,UNITED STATES,USA,2,1,2
158,20150330,201503,012,http://crofsblogs.typepad.com/h5n1/2015/03/chinese-navy-evacuates-chinese-nationals-from-war-torn-yemen.html,1,YEMEN,YEM,CHINA,CHN,9,1,5
159,20150330,201503,012,http://crofsblogs.typepad.com/h5n1/2015/03/chinese-navy-evacuates-chinese-nationals-from-war-torn-yemen.html,0,YEMEN,YEM,CHINA,CHN,1,1,1
160,20150327,201503,012,http://crofsblogs.typepad.com/h5n1/2015/03/egypt-will-who-declare-a-pheic-over-h5n1.html,1,EGYPTIAN,EGY,AUTHORITIES,,16,1,8
161,20150326,201503,012,http://www.economist.com/news/science-and-technology/21647266-influenza-genetic-disease-under-influence,1,DOCTOR,,,,10,1,10
162,20150331,201503,013,http://crofsblogs.typepad.com/h5n1/2015/03/ebola-in-west-africa-bank-president-criticizes-governments-for-failing-to-explain-it.html,0,AFRICAN DEVELOPMENT BANK,AFR,,,10,1,10
163,20150314,201503,013,http://krvn.com/agricultural/poultry-owners-should-be-vigilant-in-watching-for-signs-of-avian-influenza/,0,UNITED STATES,USA,,,2,1,2
164,20150329,201503,013,http://thejakartaglobe.beritasatu.com/news/tangerang-woman-free-h5n1-remains-observation/,1,MINISTRY,,YOGA,,5,1,5
165,20150330,201503,013,http://www.adnkronos.com/aki-it/politica/2015/03/30/assad-raid-usa-hanno-fatto-aumentare-influenza-dello-stato-islamico-siria_hhj0fxnH99ru1CFIDOCsWJ.html,0,SECRETARY OF STATE,,SYRIAN,SYR,6,1,6
166,20150327,201503,013,http://www.blikk.hu/blikk_aktualis/ketezer-aldozat-sertesinfluenza-indiaban-2341575,1,NEW DELHI,IND,HEALTH DEPARTMENT,,6,1,6
167,20150331,201503,013,http://www.cidrap.umn.edu/news-perspective/2015/03/h5n2-strikes-3rd-minnesota-turkey-farm-h5n1-hits-romania,1,UNITED STATES,USA,THE ASSOCIATED PRESS,USA,4,1,4
168,20150324,201503,020,http://crofsblogs.typepad.com/h5n1/2015/03/ebola-in-liberia-more-on-the-new-case.html,1,WORLD HEALTH ORGANIZATION,,,,17,1,10
169,20150324,201503,020,http://crofsblogs.typepad.com/h5n1/2015/03/ebola-in-liberia-more-on-the-new-case.html,1,WORLD HEALTH ORGANIZATION,,,,3,1,3
170,20150328,201503,020,http://crofsblogs.typepad.com/h5n1/2015/03/saudi-arabia-moh-launches-emergency-health-plan-in-the-south.html,0,MINIST,,,,12,1,6
171,20150328,201503,020,http://crofsblogs.typepad.com/h5n1/2015/03/saudi-arabia-moh-launches-emergency-health-plan-in-the-south.html,0,SAUDI ARABIA,SAU,MINIST,,8,1,4
172,20150325,201503,020,http://crofsblogs.typepad.com/h5n1/2015/03/who-ebol-sitrep-march-25-24907-cases-10326-deaths.html,0,GUINEA,GIN,,,10,1,10
173,20150308,201503,020,http://feol.hu/hirek/lecsengoben-az-influenza-jarvany-1683927,1,MANUFACTURER,,,,10,1,10
174,20150309,201503,020,http://outbreaknewstoday.com/missouri-reports-avian-influenza-at-carthage-area-turkey-farm-60296/,1,,,WORKER,,10,1,10
175,20150309,201503,020,http://www.einnews.com/pr_news/253911177/mda-confirms-avian-influenza-in-second-missouri-facility,1,,,WORKER,,12,1,12
176,20150311,201503,020,http://www.esbtrib.com/2015/03/11/7218/h5n2-avian-influenza-virus-infects-more-missouri-turkey-growing-facilities-mda-confirms/,1,,,WORKER,,10,1,10
177,20150325,201503,020,http://www.gob.cl/2015/03/25/mandataria-anuncia-aumento-en-un-millon-y-medio-de-vacunas-contra-la-influenza/,1,PRESIDENT,,MEDIA,,10,1,10
178,20150310,201503,020,http://www.kfvs12.com/story/28325720/mda-confirms-avian-influenza-in-2nd-mo-facility,1,,,WORKER,,2,1,2
179,20150310,201503,020,http://www.kfvs12.com/story/28325720/mda-confirms-avian-influenza-in-2nd-mo-facility,1,,,WORKER,,3,1,3
180,20150320,201503,020,http://www.szekelyhon.ro/aktualis/udvarhelyszek/influenzas-halalesetek-udvarhelyen,1,HOSPITAL,,,,6,1,6
181,20150301,201503,020,http://www.tecake.com/swine-influenza-strengthening-roots-nepal/5660/,1,,,MEDIA,,10,1,10
182,20150328,201503,020,http://www.themalaymailonline.com/features/article/study-gene-mutations-could-be-root-cause-of-severe-influenza,1,FRENCH,FRA,AMERICAN,USA,7,1,7
183,20150312,201503,020,http://www.themarketbusiness.com/2015-03-12-missouri-turkeys-are-infected-with-avian-influenza-virus,1,,,WORKER,,10,1,10
184,20150304,201503,020,http://www.voanews.com/content/reu-study-says-adults-influenza-twice-per-decade-average/2667950.html,1,LONDON,GBR,,,2,1,2
185,20150308,201503,020,http://www.wpsdlocal6.com/story/28293341/mda-implementing-response-to-contain-eliminate-avian-influenza-in-missouri,1,,,WORKER,,4,1,4
186,20150308,201503,020,http://www.wpsdlocal6.com/story/28293341/mda-implementing-response-to-contain-eliminate-avian-influenza-in-missouri,1,,,WORKER,,6,1,6
187,20150328,201503,026,http://www.haberalsancak.com/influenza-virusu-artik-olduremeyecek-domuz-gribi-tedavisi.html,1,IZMIR,TUR,TURKEY,TUR,4,1,4
188,20150328,201503,026,http://www.haberalsancak.com/influenza-virusu-artik-olduremeyecek-domuz-gribi-tedavisi.html,1,IZMIR,TUR,,,6,1,6
189,20150327,201503,030,http://crofsblogs.typepad.com/h5n1/2015/03/us-update-on-the-hiv-epidemic-in-indiana.html,0,UNITED STATES,USA,UNITED STATES,USA,8,1,4
190,20150327,201503,030,http://crofsblogs.typepad.com/h5n1/2015/03/us-update-on-the-hiv-epidemic-in-indiana.html,0,INDIANA,USA,HEALTH DEPARTMENT,,6,1,3
191,20150327,201503,030,http://crofsblogs.typepad.com/h5n1/2015/03/us-update-on-the-hiv-epidemic-in-indiana.html,0,UNITED STATES,USA,HEALTH DEPARTMENT,,2,1,1
192,20150327,201503,030,http://crofsblogs.typepad.com/h5n1/2015/03/us-update-on-the-hiv-epidemic-in-indiana.html,0,INDIANA,USA,UNITED STATES,USA,4,1,2
193,20150331,201503,030,http://crofsblogs.typepad.com/h5n1/2015/03/yemen-the-houthi-enigma.html,1,SAUDI,SAU,,,4,1,2
194,20150331,201503,030,http://crofsblogs.typepad.com/h5n1/2015/03/yemen-the-houthi-enigma.html,1,SAUDI ARABIA,SAU,,,2,1,1
195,20150305,201503,030,http://www.agenzianova.com/a/54f8686c8c4722.25932107/938743/2015-03-05/speciale-difesa-analisi-l-influenza-della-russia-su-pyongyang-e-limitata,1,NORTH KOREA,PRK,RUSSIA,RUS,4,1,4
196,20150305,201503,030,http://www.agenzianova.com/a/54f8686c8c4722.25932107/938743/2015-03-05/speciale-difesa-analisi-l-influenza-della-russia-su-pyongyang-e-limitata,1,PYONGYANG,PRK,MOSCOW,RUS,16,1,16
197,20150305,201503,030,http://www.agenzianova.com/a/54f8686c8c4722.25932107/938743/2015-03-05/speciale-difesa-analisi-l-influenza-della-russia-su-pyongyang-e-limitata,1,MOSCOW,RUS,PYONGYANG,PRK,16,1,16
198,20150305,201503,030,http://www.agenzianova.com/a/54f8686c8c4722.25932107/938743/2015-03-05/speciale-difesa-analisi-l-influenza-della-russia-su-pyongyang-e-limitata,1,RUSSIA,RUS,NORTH KOREA,PRK,4,1,4
199,20150310,201503,030,http://www.kfvs12.com/story/28325720/mda-confirms-avian-influenza-in-2nd-mo-facility,1,HEALTH OFFICIAL,,,,5,1,5
200,20150318,201503,0311,http://www.lajornadadeoriente.com.mx/2015/03/18/sacrificaron-a-mas-de-200-aves-por-un-brote-de-influenza-en-san-marcos-necoxtla/,1,MEXICO,MEX,,,8,1,8
201,20150324,201503,036,http://crofsblogs.typepad.com/h5n1/2015/03/ebola-in-liberia-more-on-the-new-case.html,1,AUTHORITIES,,MONROVIA,LBR,5,1,5
202,20150324,201503,036,http://crofsblogs.typepad.com/h5n1/2015/03/ebola-in-liberia-more-on-the-new-case.html,1,AUTHORITIES,,LIBERIA,LBR,2,1,2
203,20150324,201503,036,http://crofsblogs.typepad.com/h5n1/2015/03/ebola-in-liberia-more-on-the-new-case.html,0,AUTHORITIES,,MONROVIA,LBR,7,1,7
204,20150331,201503,036,http://crofsblogs.typepad.com/h5n1/2015/03/ebola-in-liberia-repercussions-of-the-tugbeh-case.html,1,RESIDENTS,,BUSINESS,,8,1,4
205,20150331,201503,036,http://crofsblogs.typepad.com/h5n1/2015/03/ebola-in-liberia-repercussions-of-the-tugbeh-case.html,1,RESIDENTS,,BUSINESS,,12,1,6
206,20150331,201503,036,http://crofsblogs.typepad.com/h5n1/2015/03/ebola-in-liberia-repercussions-of-the-tugbeh-case.html,1,BUSINESS,,RESIDENTS,,8,1,4
207,20150331,201503,036,http://crofsblogs.typepad.com/h5n1/2015/03/ebola-in-liberia-repercussions-of-the-tugbeh-case.html,1,BUSINESS,,RESIDENTS,,12,1,6
208,20150328,201503,036,http://crofsblogs.typepad.com/h5n1/2015/03/saudi-arabia-moh-launches-emergency-health-plan-in-the-south.html,1,HEALTH MINIST,,,,2,1,1
209,20150328,201503,036,http://crofsblogs.typepad.com/h5n1/2015/03/saudi-arabia-moh-launches-emergency-health-plan-in-the-south.html,1,YEMEN,YEM,YEMEN,YEM,2,1,1
210,20150328,201503,036,http://crofsblogs.typepad.com/h5n1/2015/03/saudi-arabia-moh-launches-emergency-health-plan-in-the-south.html,1,HEALTH MINIST,,SAUDI ARABIA,SAU,4,1,2
211,20150328,201503,036,http://crofsblogs.typepad.com/h5n1/2015/03/saudi-arabia-moh-launches-emergency-health-plan-in-the-south.html,1,HEALTH MINIST,,YEMEN,YEM,2,1,1
212,20150327,201503,036,http://crofsblogs.typepad.com/h5n1/2015/03/us-update-on-the-hiv-epidemic-in-indiana.html,1,UNITED STATES,USA,,,2,1,2
213,20150327,201503,036,http://crofsblogs.typepad.com/h5n1/2015/03/us-update-on-the-hiv-epidemic-in-indiana.html,0,UNITED STATES,USA,,,1,1,1
214,20150327,201503,036,http://crofsblogs.typepad.com/h5n1/2015/03/us-update-on-the-hiv-epidemic-in-indiana.html,0,UNITED STATES,USA,,,2,1,2
215,20150327,201503,036,http://crofsblogs.typepad.com/h5n1/2015/03/us-update-on-the-hiv-epidemic-in-indiana.html,1,UNITED STATES,USA,,,1,1,1
216,20150327,201503,036,http://crofsblogs.typepad.com/h5n1/2015/03/us-update-on-the-hiv-epidemic-in-indiana.html,0,UNITED STATES,USA,,,3,1,3
217,20150327,201503,036,http://crofsblogs.typepad.com/h5n1/2015/03/us-update-on-the-hiv-epidemic-in-indiana.html,1,UNITED STATES,USA,,,3,1,3
218,20150326,201503,036,http://diario.mx/El_Paso/2015-03-26_9638fd99/mujer-adulta-la-cuarta-victima-de-influenza-aqui/,1,AUTHORITIES,,COMMUNITY,,10,1,10
219,20150310,201503,036,http://www.voxy.co.nz/health/global-delay-international-influenza-vaccine/5/215810,1,MINIST OF HEALTH,,,,10,1,10
220,20150310,201503,036,http://www.voxy.co.nz/health/global-delay-international-influenza-vaccine/5/215810,1,,,NEW ZEALAND,NZL,10,1,10
221,20150309,201503,036,https://nz.news.yahoo.com/a/-/top-stories/26579599/global-delay-in-international-influenza-vaccine/,1,MINIST OF HEALTH,,,,10,1,10
222,20150306,201503,040,http://auburnpub.com/skaneateles/news/skaneateles-library-science-lecturer-discusses-science-behind-influenza-hiv-ebola/article_b8d5a4c6-fe40-5ac4-8c7c-83da3e204595.html,1,LIBERIA,LBR,,,4,1,4
223,20150306,201503,040,http://auburnpub.com/skaneateles/news/skaneateles-library-science-lecturer-discusses-science-behind-influenza-hiv-ebola/article_b8d5a4c6-fe40-5ac4-8c7c-83da3e204595.html,1,,,LIBERIA,LBR,4,1,4
224,20150324,201503,040,http://crofsblogs.typepad.com/h5n1/2015/03/ebola-in-liberia-more-on-the-new-case.html,1,AUTHORITIES,,MONROVIA,LBR,10,1,5
225,20150324,201503,040,http://crofsblogs.typepad.com/h5n1/2015/03/ebola-in-liberia-more-on-the-new-case.html,1,MONROVIA,LBR,AUTHORITIES,,10,1,5
226,20150326,201503,040,http://crofsblogs.typepad.com/h5n1/2015/03/pakistan-ulema-mashaikh-council-endorses-polio-drive.html,1,,,HEALTH OFFICIAL,,12,1,6
227,20150326,201503,040,http://crofsblogs.typepad.com/h5n1/2015/03/pakistan-ulema-mashaikh-council-endorses-polio-drive.html,1,HEALTH OFFICIAL,,,,12,1,6
228,20150326,201503,040,http://crofsblogs.typepad.com/h5n1/2015/03/pakistan-ulema-mashaikh-council-endorses-polio-drive.html,0,PAKISTAN,PAK,HEALTH OFFICIAL,,2,1,2
229,20150326,201503,040,http://crofsblogs.typepad.com/h5n1/2015/03/pakistan-ulema-mashaikh-council-endorses-polio-drive.html,0,HEALTH OFFICIAL,,PAKISTAN,PAK,2,1,2
230,20150326,201503,040,http://crofsblogs.typepad.com/h5n1/2015/03/pakistan-ulema-mashaikh-council-endorses-polio-drive.html,1,HEALTH OFFICIAL,,PAKISTAN,PAK,6,1,4
231,20150326,201503,040,http://crofsblogs.typepad.com/h5n1/2015/03/pakistan-ulema-mashaikh-council-endorses-polio-drive.html,1,PAKISTAN,PAK,HEALTH OFFICIAL,,6,1,4
232,20150311,201503,040,http://crofsblogs.typepad.com/h5n1/2015/04/canada-measles-confirmed-at-terry-fox-secondary-school-in-bc.html,1,VANCOUVER,CAN,CHINA,CHN,4,1,3
233,20150321,201503,040,http://nssoaxaca.com/estado/31-general/116490-puntos-de-verificacion-interna-continuaran-operando-en-la-costa-para-evitar-propagacion-de-influenza-aviar,1,OAXACA,MEX,NEIGHBORHOOD,,10,1,10
234,20150321,201503,040,http://nssoaxaca.com/estado/31-general/116490-puntos-de-verificacion-interna-continuaran-operando-en-la-costa-para-evitar-propagacion-de-influenza-aviar,1,NEIGHBORHOOD,,OAXACA,MEX,10,1,10
235,20150316,201503,040,http://plus.cdt.ch/mondo/politica/127028/putin-era-una-semplice-influenza.html,1,MOSCOW,RUS,RUSSIAN,RUS,8,1,8
236,20150316,201503,040,http://plus.cdt.ch/mondo/politica/127028/putin-era-una-semplice-influenza.html,1,RUSSIAN,RUS,MOSCOW,RUS,8,1,8
237,20150316,201503,040,http://plus.cdt.ch/mondo/politica/127028/putin-era-una-semplice-influenza.html,1,,,MOSCOW,RUS,2,1,2
238,20150316,201503,040,http://plus.cdt.ch/mondo/politica/127028/putin-era-una-semplice-influenza.html,1,MOSCOW,RUS,,,2,1,2
239,20150327,201503,040,http://www.diariolaprensa.cl/region/ninos-talquinos-dan-el-ejemplo-y-son-los-primeros-en-vacunarse-contra-la-influenza/,1,,,WORLD HEALTH ORGANIZATION,,10,1,10
240,20150327,201503,040,http://www.diariolaprensa.cl/region/ninos-talquinos-dan-el-ejemplo-y-son-los-primeros-en-vacunarse-contra-la-influenza/,1,WORLD HEALTH ORGANIZATION,,,,10,1,10
241,20150324,201503,040,http://www.finanznachrichten.de/nachrichten-2015-03/33196214-pandemic-influenza-therapeutic-pipeline-review-h1-2015-research-report-008.htm,1,EMERGENT BIOSOLUTIONS INC,,COMPANIES,,5,1,5
242,20150324,201503,040,http://www.finanznachrichten.de/nachrichten-2015-03/33196214-pandemic-influenza-therapeutic-pipeline-review-h1-2015-research-report-008.htm,1,GLAXOSMITHKLINE,GBR,COMPANIES,,5,1,5
243,20150324,201503,040,http://www.finanznachrichten.de/nachrichten-2015-03/33196214-pandemic-influenza-therapeutic-pipeline-review-h1-2015-research-report-008.htm,0,CEL SCI CORPORATION,USA,COMPANIES,,5,1,5
244,20150324,201503,040,http://www.finanznachrichten.de/nachrichten-2015-03/33196214-pandemic-influenza-therapeutic-pipeline-review-h1-2015-research-report-008.htm,1,,,COMPANIES,,25,1,10
245,20150324,201503,040,http://www.finanznachrichten.de/nachrichten-2015-03/33196214-pandemic-influenza-therapeutic-pipeline-review-h1-2015-research-report-008.htm,1,COMPANIES,,,,25,1,10
246,20150324,201503,040,http://www.finanznachrichten.de/nachrichten-2015-03/33196214-pandemic-influenza-therapeutic-pipeline-review-h1-2015-research-report-008.htm,1,COMPANIES,,EMERGENT BIOSOLUTIONS INC,,5,1,5
247,20150324,201503,040,http://www.finanznachrichten.de/nachrichten-2015-03/33196214-pandemic-influenza-therapeutic-pipeline-review-h1-2015-research-report-008.htm,0,COMPANIES,,CEL SCI CORPORATION,USA,5,1,5
248,20150324,201503,040,http://www.finanznachrichten.de/nachrichten-2015-03/33196214-pandemic-influenza-therapeutic-pipeline-review-h1-2015-research-report-008.htm,1,COMPANIES,,GLAXOSMITHKLINE,GBR,5,1,5
249,20150325,201503,040,http://www.gob.cl/2015/03/25/mandataria-anuncia-aumento-en-un-millon-y-medio-de-vacunas-contra-la-influenza/,1,PRESIDENT,,MEDIA,,10,1,10
250,20150305,201503,040,http://www.nursingtimes.net/adults-only-catch-genuine-influenza-every-five-years-say-researchers/5082983.article,1,UNITED KINGDOM,GBR,,,2,1,2
251,20150303,201503,040,http://www.postindependent.com/news/15281273-113/spanish-influenza-came-to-glenwood-springs-in-1918,1,CITIZEN,,SPANISH,ESP,1,1,1
252,20150303,201503,040,http://www.postindependent.com/news/15281273-113/spanish-influenza-came-to-glenwood-springs-in-1918,1,UNITED STATES,USA,SPAIN,ESP,2,1,2
253,20150308,201503,042,http://am.com.mx/opinion/leon/las-lecciones-importantes-de-la-influenza-en-mexico.-14711.html,1,MEXICO,MEX,HOSPITAL,,10,1,10
254,20150328,201503,042,http://crofsblogs.typepad.com/h5n1/2015/03/a-note-on-public-health-in-yemen.html,1,YEMEN,YEM,MUNICH,DEU,2,1,2
255,20150328,201503,042,http://crofsblogs.typepad.com/h5n1/2015/03/a-note-on-public-health-in-yemen.html,1,YEMEN,YEM,GERMANY,DEU,4,1,4
256,20150328,201503,042,http://crofsblogs.typepad.com/h5n1/2015/03/a-note-on-public-health-in-yemen.html,1,YEMEN,YEM,MUNICH,DEU,4,1,4
257,20150328,201503,042,http://crofsblogs.typepad.com/h5n1/2015/03/a-note-on-public-health-in-yemen.html,1,YEMEN,YEM,MUNICH,DEU,10,1,10
258,20150324,201503,042,http://crofsblogs.typepad.com/h5n1/2015/03/an-ebola-outbreak-in-1956.html,0,DOCTOR,,,,8,1,8
259,20150324,201503,042,http://crofsblogs.typepad.com/h5n1/2015/03/an-ebola-outbreak-in-1956.html,0,DOCTOR,,DEMOCRATIC REPUBLIC OF THE CONGO,COD,2,1,2
260,20150324,201503,042,http://crofsblogs.typepad.com/h5n1/2015/03/an-ebola-outbreak-in-1956.html,1,DOCTOR,,DEMOCRATIC REPUBLIC OF THE CONGO,COD,2,1,2
261,20150324,201503,042,http://crofsblogs.typepad.com/h5n1/2015/03/an-ebola-outbreak-in-1956.html,1,DOCTOR,,,,8,1,8
262,20150325,201503,042,http://crofsblogs.typepad.com/h5n1/2015/03/canada-bc-health-officials-managed-to-track-half-of-those-who-flew-in-on-measles-plane.html,1,HEALTH OFFICIAL,,,,20,1,10
263,20150325,201503,042,http://crofsblogs.typepad.com/h5n1/2015/03/canada-bc-health-officials-managed-to-track-half-of-those-who-flew-in-on-measles-plane.html,1,CANADA,CAN,HEALTH OFFICIAL,,10,1,10
264,20150330,201503,042,http://crofsblogs.typepad.com/h5n1/2015/03/chinese-navy-evacuates-chinese-nationals-from-war-torn-yemen.html,1,CHINA,CHN,YEMENI,YEM,1,1,1
265,20150330,201503,042,http://crofsblogs.typepad.com/h5n1/2015/03/chinese-navy-evacuates-chinese-nationals-from-war-torn-yemen.html,1,CHINA,CHN,YEMENI,YEM,2,1,1
266,20150330,201503,042,http://crofsblogs.typepad.com/h5n1/2015/03/chinese-navy-evacuates-chinese-nationals-from-war-torn-yemen.html,0,CHINA,CHN,YEMENI,YEM,1,1,1
267,20150324,201503,042,http://crofsblogs.typepad.com/h5n1/2015/03/ebola-in-liberia-more-on-the-new-case.html,1,AUTHORITIES,,,,20,1,10
268,20150328,201503,042,http://crofsblogs.typepad.com/h5n1/2015/03/estimating-ebola-treatment-needs-in-the-us.html,1,LIBERIA,LBR,TRAVELER,,20,1,10
269,20150328,201503,042,http://crofsblogs.typepad.com/h5n1/2015/03/saudi-arabia-moh-launches-emergency-health-plan-in-the-south.html,1,HEALTH MINIST,,YEMEN,YEM,2,1,1
270,20150328,201503,042,http://crofsblogs.typepad.com/h5n1/2015/03/saudi-arabia-moh-launches-emergency-health-plan-in-the-south.html,1,HEALTH MINIST,,,,2,1,1
271,20150328,201503,042,http://crofsblogs.typepad.com/h5n1/2015/03/saudi-arabia-moh-launches-emergency-health-plan-in-the-south.html,1,YEMEN,YEM,YEMEN,YEM,2,1,1
272,20150328,201503,042,http://crofsblogs.typepad.com/h5n1/2015/03/saudi-arabia-moh-launches-emergency-health-plan-in-the-south.html,1,HEALTH MINIST,,SAUDI ARABIA,SAU,4,1,2
273,20150304,201503,042,http://www.agenzianova.com/a/54f74f244478c9.01358798/938235/2015-03-04/medio-oriente-iran-punta-su-sviluppi-in-iraq-e-siria-per-aumentare-influenza-nella-regione/linked,1,,,REBEL,,10,1,10
274,20150304,201503,042,http://www.agenzianova.com/a/54f74f261488c7.74467180/938238/2015-03-04/medio-oriente-iran-punta-su-sviluppi-in-iraq-e-siria-per-aumentare-influenza-nella-regione-4,1,,,REBEL,,10,1,10
275,20150305,201503,042,http://www.agenzianova.com/a/54f798f519b3f2.02517705/938235/2015-03-04/medio-oriente-iran-punta-su-sviluppi-in-iraq-e-siria-per-aumentare-influenza-nella-regione/linked,1,,,REBEL,,10,1,10
276,20150303,201503,042,http://www.fides.org/it/news/57120-ASIA_MALAYSIA_Per_fermare_l_influenza_dell_IS_una_nuova_legge_antiterrorismo,1,GOVERNMENT,,TERRORIST,,10,1,10
277,20150314,201503,042,http://www.kshb.com/news/local-news/positive-case-of-avian-influenza-reported-in-leavenworth-county,1,,,IOWA,USA,5,1,5
278,20150314,201503,042,http://www.kshb.com/news/local-news/positive-case-of-avian-influenza-reported-in-leavenworth-county,1,IOWA,USA,OSAGE,,5,1,5
279,20150327,201503,042,http://www.mid-day.com/articles/why-there-is-an-acute-shortage-of-influenza-vaccine-in-mumbai/16095188,1,,,FORTIS,BEL,5,1,5
280,20150317,201503,042,http://www.nssoaxaca.com/estado/31-general/116110-atiende-oportunamente-sedapa-brote-de-influenza-aviar-en-santiago-yaitepec,1,GOVERNMENT,,SAINT,,6,1,6
281,20150317,201503,042,http://www.nssoaxaca.com/estado/31-general/116110-atiende-oportunamente-sedapa-brote-de-influenza-aviar-en-santiago-yaitepec,1,GOVERNMENT,,MEXICO,MEX,4,1,4
282,20150317,201503,042,http://www.nssoaxaca.com/estado/31-general/116110-atiende-oportunamente-sedapa-brote-de-influenza-aviar-en-santiago-yaitepec,1,,,NEIGHBORHOOD,,10,1,10
283,20150307,201503,042,http://www.picayuneleader.com/local/former-vice-president-walter-mondale-hospitalized-with-influenza-h3338.html,1,,,MINNESOTA,USA,6,1,6
284,20150318,201503,042,http://www.theadvocate.com.au/story/2954909/assurance-on-influenza-immunisation-program/,1,TASMANIA,AUS,,,6,1,6
