RowNum,monthyear,sourceurl,nummentions,numsources,numarticles,eventcode,Actor1Name,Actor1CountryCode,Actor2Name,Actor2CountryCode
45755,201603,http://investmentunderground.com/2016/03/zika-virus-cases-confirmed-in-spain/,2,1,2,043,TRAVELER,,AMERICAN,USA
45756,201603,http://investmentunderground.com/2016/03/zika-virus-cases-confirmed-in-spain/,2,1,2,043,TRAVELER,,AMERICAN,USA
45757,201603,http://investmentunderground.com/2016/03/zika-virus-cases-confirmed-in-spain/,3,1,3,070,AMERICAN,USA,TRAVELER,
45758,201603,http://investmentunderground.com/2016/03/zika-virus-cases-confirmed-in-spain/,5,1,5,043,HEALTH DEPARTMENT,,,
45759,201603,http://investmentunderground.com/2016/03/zika-virus-cases-confirmed-in-spain/,6,1,6,042,AMERICAN,USA,TRAVELER,
45760,201603,http://investmentunderground.com/2016/03/zika-virus-cases-confirmed-in-spain/,6,1,6,043,TRAVELER,,AMERICAN,USA
45761,201603,http://investmentunderground.com/2016/03/zika-virus-decoded-by-scientists-in-china/,5,1,5,013,MINIST OF HEALTH,,,
45762,201603,http://investmentunderground.com/2016/03/zika-virus-spreads-in-missouri-through-mosquitoes/,10,1,10,130,FRENCH POLYNESIA,FRA,POPULATION,
45763,201604,http://investmentunderground.com/2016/04/182-zika-cases-discovered-in-u-s-cdc/,10,1,10,042,,,CANARY ISLANDS,ESP
45764,201604,http://investmentunderground.com/2016/04/americans-dont-know-much-about-zika-virus/,5,1,5,084,BRAZIL,BRA,OBAMA,USA
45765,201604,http://investmentunderground.com/2016/04/another-zika-case-in-missouri/,5,1,5,010,HEALTH OFFICIAL,,,
45766,201604,http://investmentunderground.com/2016/04/brazils-woes-mount-as-swine-flu-adds-to-zika-problem/,2,1,2,040,DEPUTY,,STATE LEADER,
45767,201604,http://investmentunderground.com/2016/04/brazils-woes-mount-as-swine-flu-adds-to-zika-problem/,2,1,2,050,STATE LEADER,,UNITED STATES,USA
45768,201604,http://investmentunderground.com/2016/04/brazils-woes-mount-as-swine-flu-adds-to-zika-problem/,2,1,2,050,STATE LEADER,,DEPUTY,
45769,201604,http://investmentunderground.com/2016/04/brazils-woes-mount-as-swine-flu-adds-to-zika-problem/,2,1,2,040,STATE LEADER,,DEPUTY,
45770,201604,http://investmentunderground.com/2016/04/brazils-woes-mount-as-swine-flu-adds-to-zika-problem/,4,1,4,050,STATE LEADER,,UNITED STATES,USA
45771,201604,http://investmentunderground.com/2016/04/brazils-woes-mount-as-swine-flu-adds-to-zika-problem/,6,1,6,040,STATE LEADER,,UNITED STATES,USA
45772,201604,http://investmentunderground.com/2016/04/brazils-woes-mount-as-swine-flu-adds-to-zika-problem/,6,1,6,040,UNITED STATES,USA,STATE LEADER,
45773,201604,http://investmentunderground.com/2016/04/brazils-woes-mount-as-swine-flu-adds-to-zika-problem/,10,1,10,060,DEPUTY,,PRESIDENT,
45774,201604,http://investmentunderground.com/2016/04/canada-confirms-first-sexually-transmitted-zika-virus-case/,10,1,10,192,BRAZIL,BRA,,
45775,201604,http://investmentunderground.com/2016/04/cdc-adds-fiji-to-zika-virus-travel-warning-list/,1,1,1,020,BRAZIL,BRA,VIETNAMESE,VNM
45776,201604,http://investmentunderground.com/2016/04/cdc-adds-fiji-to-zika-virus-travel-warning-list/,1,1,1,020,VIETNAMESE,VNM,,
45777,201604,http://investmentunderground.com/2016/04/cdc-adds-fiji-to-zika-virus-travel-warning-list/,4,1,4,020,BRAZIL,BRA,AUTHORITIES,
45778,201604,http://investmentunderground.com/2016/04/cdc-adds-fiji-to-zika-virus-travel-warning-list/,4,1,4,090,FLORIDA,USA,,
45779,201604,http://investmentunderground.com/2016/04/cdc-adds-fiji-to-zika-virus-travel-warning-list/,4,1,4,020,VIETNAMESE,VNM,AUTHORITIES,
45780,201604,http://investmentunderground.com/2016/04/cdc-adds-fiji-to-zika-virus-travel-warning-list/,4,1,4,071,UNITED STATES,USA,,
